contract_number,county,num_counties,multi_county,work_type,project_description,project_length,project_length_unit,has_grading,has_drainage,has_bridge,has_retaining_wall,has_signals,has_guardrail,has_milling,has_widening,is_interstate,is_us_route,is_state_route
CNV261,CHEATHAM,1,False,Bridge Work,THE REPAIR OF BRIDGES ON S.R. 249 OVER SAM'S CREEK (L.M. 8.51 AND L.M. 10.57).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN237,KNOX,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 25W (S.R. 9) OVER THE I-275 NB EXIT RAMP (L.M. 7.18).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,True
CNQ108,SHELBY,1,False,Bridge Work,"THE REPAIR OF BRIDGES ON S.R. 385 OVER GULF STREAM ROAD (L.M. 8.98 L&R), THE CSXT RAILROAD (L.M. 9.10 L&R), AND U.S. 70 (U.S. 79, S.R. 1) (L.M. 9.23 L&R).",0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNQ115,WEAKLEY,1,False,Bridge Work,THE REPAIR OF BRIDGES OVER S.R. 22 AT OLD SALEM ROAD (L.M. 22.76) AND TERRELL ROAD (L.M. 28.85).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNV913,DAVIDSON,1,False,Bridge Work,"THE REPAIR OF THE BRIDGE ON U.S. 70S (S.R. 1, HARDING PIKE) OVER SUGARTREE CREEK (L.M. 12.95).",0.014,MILES,False,False,True,False,False,False,False,False,False,False,True
CNQ318,COCKE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 73 OVER THE PIGEON RIVER (L.M. 4.56).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNR110,MONTGOMERY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 13 OVER THE CUMBERLAND RIVER (L.M. 17.49).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN226,DICKSON AND MONTGOMERY,2,True,Bridge Work,"BRIDGE REPAIR ON S.R. 250 IN DICKSON COUNTY OVER THE HARPETH RIVER (L.M. 6.14), AND ON S.R. 238 IN MONTGOMERY COUNTY OVER SPRING CREEK (L.M. 8.23).",0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN119,DICKSON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 48 OVER I-40 (L.M. 0.21).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,True
CNR270,SHELBY,1,False,Bridge Work,"BRIDGE REPAIR ON I-40 OVER THE MISSISSIPPI RIVER AND 5 BRIDGES OVER THE WOLF RIVER, VARIOUS RAMPS, CITY STREETS AND RAILROAD (L.M. 0.00 TO L.M. 0.79) IN MEMPHIS.",0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNQ315,HUMPHREYS,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 70 (S.R. 1) OVER TRACE CREEK (L.M. 10.49) IN WAVERLY.,0.087,MILES,False,False,True,False,False,False,False,False,False,True,True
CNQ217,MAURY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 166 OVER SUGAR CREEK (L.M. 3.10).,0.063,MILES,False,False,True,False,False,False,False,False,False,False,True
CNR269,LAUDERDALE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 19 OVER HYDE CREEK (L.M. 24.52).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNR081,JEFFERSON,1,False,Bridge Work,THE REPAIR OF BRIDGES ON I-40 OVER THE I-81 RAMPS (L.M. 11.68 AND L.M. 11.98).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNN002,COFFEE,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON U.S. 41 (S.R. 2) OVER THE LITTLE DUCK RIVER (L.M. 13.68 L & R).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNR268,HARDEMAN,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 100 OVER BRANCH (L.M. 4.34).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN236,CAMPBELL,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON STINKING CREEK ROAD OVER I-75 (L.M. 16.36).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNR271,FAYETTE,1,False,Bridge Work,"THE REPAIR OF BRIDGES ON U.S. 70 (U.S. 79, S.R. 1) OVER BRANCH (L.M. 5.66) AND ON S.R. 59 OVER I-40 (L.M. 3.77).",0.0,MILES,False,False,True,False,False,False,False,False,True,True,True
CNR267,DYER,1,False,Bridge Work,THE REPAIR OF BRIDGES ON U.S. 412 (S.R. 20) OVER THE NORTH FORK FORKED DEER RIVER (L.M. 4.80).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNP301,WILSON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON CEDAR FOREST ROAD OVER HURRICANE CREEK (L.M. 8.62) IN CEDARS OF LEBANON STATE PARK.,0.0,MILES,False,False,True,False,False,False,False,False,False,False,False
CNV250,COCKE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 321 (S.R. 73) OVER GREENBRIER CREEK (L.M. 2.02).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNR254,ANDERSON AND CAMPBELL,2,True,Bridge Work,"THE REPAIR OF BRIDGES ON I-75 OVER S.R. 116 (L.M. 11.27), BRUCE GAP ROAD (L.M. 5.57) AND COVE CREEK (L.M. 5.73).",0.0,MILES,False,False,True,False,False,False,False,False,True,False,True
CNV145,COFFEE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 41 (S.R. 2) OVER BLUE SPRING CREEK (L.M. 21.03).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNV262,DAVIDSON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON I-40 WB OVER THE C.S.X. RAILROAD (L.M. 18.59).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNY217,SHELBY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON I-40 OVER THE MISSISSIPPI RIVER (L.M. 0.00).,0.17,MILES,False,False,True,False,False,False,False,False,True,False,False
CNQ147,MOORE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 55 OVER GOOD BRANCH (L.M. 2.77).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNP302,WHITE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 84 OVER CALFKILLER RIVER (L.M. 1.58).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNQ106,MCNAIRY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 117 OVER SNAKE CREEK (L.M. 4.73).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN127,SHELBY,1,False,Bridge Work,"THE REPAIR OF BRIDGES ON S.R. 14 OVER I-55 (L.M. 7.46), AND ON SOUTH PARKWAY WEST OVER I-55 (L.M. 0.00).",0.0,MILES,False,False,True,False,False,False,False,False,True,False,True
CNQ024,CAMPBELL,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON STINKING CREEK ROAD OVER I-75 (L.M. 16.36).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNQ046,CANNON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 145 OVER RUSH CREEK (L.M. 1.43).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN284,SMITH,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 264 OVER HICKMAN CREEK (L.M. 2.88).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNQ049,JACKSON,1,False,Bridge Work,"THE REPAIR OF THE BRIDGE ON S.R. 56 OVER NORTH FORK BRANCH (L.M. 20.95), AND ON S.R. 262 OVER WARTRACE CREEK (L.M. 1.00).",0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN934,DAVIDSON,1,False,Bridge Work,"THE REPAIR OF TWO BRIDGES ON I-24 OVER THE CUMBERLAND RIVER (L.M. 15.42, L & R).",0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNN292,WHITE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 111 (SPENCER HIGHWAY) OVER CALFKILLER RIVER (L.M. 6.37) IN SPARTA.,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN278,UNICOI,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 19W (S.R. 36) OVER WATTS BRANCH (L.M. 4.19).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN332,SUMNER,1,False,Bridge Work,REPAIR OF THE BRIDGE ON S.R. 25 OVER LIBERTY BRANCH (L.M. 10.89) USING STRUCTURAL STEEL WITH CAST-IN-PLACE CONCRETE DECK OR CONCRETE BOX BEAMS AND FULL-DEPTH CONCRETE DECK PANELS.,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN239,RHEA,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 378 OVER LITTLE RICHLAND CREEK (L.M. 1.58).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNQ074,SHELBY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON JEFFERSON AVENUE OVER I-240 (L.M. 1.77).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNN291,OVERTON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 136 OVER MILL CREEK (L.M. 14.30) IN STANDING STONE STATE PARK.,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN294,HAMILTON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON SOUTH CREST ROAD OVER I-24 AND EAST MAIN STREET (L.M. 3.06).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNV289,WILLIAMSON,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON I-840 OVER SOUTH GARRISON BRANCH (L.M. 10.33).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNN301,DYER,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON S.R. 104 OVER THE OBION RIVER (L.M. 6.89) AND S.R. 182 OVER COON CREEK (L.M. 4.34).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN283,DAVIDSON,1,False,Bridge Work,"THE REPAIR OF THE BRIDGES ON S.R. 45 OVER THE CUMBERLAND RIVER (L.M. 9.26, LEFT & RIGHT).",0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNQ283,FAYETTE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 64 (S.R. 15) OVER HOWELL CREEK (L.M. 19.55).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNN281,CUMBERLAND,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 70 (S.R. 1) OVER THE CANEY FORK RIVER (L.M. 6.36).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNN276,COCKE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 32 OVER COSBY CREEK (L.M. 9.84).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNV301,MCMINN,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 310 OVER CONASAUGA CREEK (L.M. 4.36).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNV292,KNOX,1,False,Bridge Work,"THE REPAIR OF THE BRIDGE ON I-40 OVER U.S. 70 (S.R. 9, ASHEVILLE HIGHWAY) (L.M. 25.06).",0.0,MILES,False,False,True,False,False,False,False,False,True,True,True
CNQ102,HARDEMAN,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 100 OVER OVERFLOW (L.M. 7.58).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNQ107,HAYWOOD,1,False,Bridge Work,THE REPAIR OF BRIDGES OVER I-40 AT HAWKINS LANE (L.M. 0.47) AND S.R. 19 (L.M. 16.62).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,True
CNV264,HUMPHREYS,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 70 (S.R. 1) OVER CULVERT BRANCH (L.M. 27.00).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNQ931,SHELBY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 385 OVER I-240 (L.M. 0.09).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,True
CNQ930,FRANKLIN,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON S.R. 476 OVER THE ELK RIVER (L.M. 3.39) AND HURRICANE CREEK (L.M. 7.40).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN259,ROANE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON I-40 OVER OAKDALE ROAD (L.M. 1.08).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNR009,SMITH,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON I-40 (EBL) OVER THE CANEY FORK RIVER (L.M. 12.93 AND L.M. 13.61).,0.227,MILES,False,False,True,False,False,False,False,False,True,False,False
CNZ125,GREENE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 351 OVER THE NOLICHUCKY RIVER (L.M. 16.17).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN235,HAMBLEN,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON U.S. 25E (S.R. 32) OVER S.R. 34 AND NORFOLK SOUTHERN RAILROAD (L.M. 6.97 LEFT AND L.M. 6.98 RIGHT).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNV323,DAVIDSON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON I-24 OVER MILL CREEK (L.M. 23.17).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNP289,MARSHALL,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 431 (S.R. 50) OVER BIG ROCK CREEK IN LEWISBURG (L.M. 6.57).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNY062,CUMBERLAND,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 299 OVER I-40 (L.M. 2.79).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,True
CNP074,LAKE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 21 OVER THE REELFOOT LAKE SPILLWAY (L.M. 7.61).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNY179,CLAY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 52 OVER THE CUMBERLAND RIVER (L.M. 19.32).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNR283,HAMBLEN,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 25E (S.R. 32) OVER THE HOLSTON RIVER (L.M. 9.87).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNR312,HAMBLEN,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON I-81 OVER HALE ROAD (L.M. 1.92).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNY316,HAMILTON,1,False,Bridge Work,THE REPAIR OF BRIDGES ON I-24 OVER MISSIONARY RIDGE RAVINE (L.M. 11.07 AND L.M. 11.13).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNQ375,RUTHERFORD,1,False,Bridge Work,"THE REPAIR OF THE BRIDGE ON U.S. 41 (U.S. 70S, S.R. 1) OVER HARTS BRANCH (L.M. 4.76).",0.117,MILES,False,False,True,False,False,False,False,False,False,True,True
CNQ374,RUTHERFORD,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 41A (S.R. 16) OVER THE HARPETH RIVER (L.M. 1.71).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNY039,SUMNER,1,False,Bridge Work,"THE REPAIR OF THE BRIDGE ON S.R. 386 OVER U.S. 31E (S.R. 6, GALLATIN ROAD) AND RAMP F (L.M. 6.84).",0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNX241,KNOX,1,False,Bridge Work,"THE REPAIR OF THE BRIDGE ON I-40 OVER U.S. 11E (U.S. 70, S.R. 9, ASHEVILLE HIGHWAY) (L.M. 25.09).",0.0,MILES,False,False,True,False,False,False,False,False,True,True,True
CNR327,DYER,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 51 (S.R. 3) OVER THE SOUTH FORK FORKED DEER RIVER (L.M. 0.06).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNR288,DECATUR,1,False,Bridge Work,THE REPAIR OF BRIDGES ON U.S. 641 (S.R. 69) OVER LICK CREEK (L.M. 36.56) AND ON U.S. 412 (S.R. 20) OVER THE TENNESSEE RIVER (L.M. 9.05).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNP166,HENRY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 140 OVER MILL CREEK (L.M. 23.03).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNY036,ROBERTSON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 76 OVER THE CSX RAILROAD (L.M. 4.65).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNY066,PUTNAM,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 70N (S.R. 24) OVER FALLING WATER RIVER (L.M. 24.42).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNR343,CROCKETT,1,False,Bridge Work,"THE REPAIR OF THE BRIDGES ON U.S. 70A (U.S. 79, S.R. 76) OVER CYPRESS CREEK (L.M. 5.30) AND OVERFLOW (L.M. 11.94).",0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNZ274,DAVIDSON,1,False,Bridge Work,"THE BRIDGE REPAIRS ON THE I-40 EXIT 221 RAMP OVER I-40 (L.M. 29.02) AND ON S.R. 45 (OLD HICKORY BOULEVARD) OVER I-40 (L.M. 17.92) IN HERMITAGE, AS WELL AS THE ELM HILL PIKE BRIDGE OVER I-40 (L.M. 1.25).",2.255,MILES,False,False,True,False,False,False,False,False,True,False,True
CNV305,MEIGS,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 304 OVER BIG SEWEE CREEK (L.M. 4.77).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNP311,FRANKLIN,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 41A (S.R. 16) OVER BOILING FORK CREEK (L.M. 12.73).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN044,SHELBY,1,False,Bridge Work,"THE REPAIR OF BRIDGES ON S.R. 385 OVER HALL CREEK, MEMPHIS-ARLINGTON ROAD, AND THE LOOSAHATCHIE RIVER.",0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNY065,HUMPHREYS,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 13 OVER HURRICANE CREEK (L.M. 11.42).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNR318,CHEATHAM,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 249 OVER DRY CREEK (L.M. 11.54).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNV336,WASHINGTON,1,False,Bridge Work,"THE REPAIR OF THE BRIDGES ON U.S. 11E (U.S. 19W, S.R. 34) OVER BOONE LAKE (L.M. 23.03, L&R).",0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNQ104,RHEA,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 302 OVER CLEAR CREEK (L.M. 2.57).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNV263,HENDERSON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON WILDERSVILLE ROAD OVER I-40 (L.M. 14.01).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNY174,DAVIDSON,1,False,Bridge Work,"THE REPAIR OF THE BRIDGE ON THE I-40 WB MERGE RAMP OVER THE I-65 NB MERGE RAMP (L.M. 18.42), AND ON 12TH AVENUE SOUTH OVER I-40 (L.M. 7.94).",0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNQ373,MAURY,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON S.R. 246 OVER CARTERS CREEK (L.M. 1.07) AND MAYHORN BRANCH (L.M. 2.34).,0.132,MILES,False,False,True,False,False,False,False,False,False,False,True
CNZ191,GREENE,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON U.S. 11E (S.R. 34) OVER SNAPPS FERRY ROAD AND NFS RAILWAY (L.M. 17.25).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNV251,HICKMAN,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 230 OVER THE PINEY RIVER (L.M. 11.46).,0.106,MILES,False,False,True,False,False,False,False,False,False,False,True
CNZ186,HAMILTON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON I-75 OVER BRANCH (L.M. 4.13).,0.383,MILES,False,False,True,False,False,False,False,False,True,False,False
CNV223,OBION,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON U.S. 51N (S.R. 3) OVER TROY CREEK (L.M. 10.38) AND DAVIDSON CREEK (L.M. 12.54).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNN384,KNOX,1,False,Bridge Work,"THE REPAIR OF THE BRIDGE ON I-40 OVER U.S. 11E (U.S. 25W, S.R. 9, ASHEVILLE HIGHWAY) (L.M. 25.09).",0.0,MILES,False,False,True,False,False,False,False,False,True,False,True
CNZ180,ROANE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON LAWNVILLE ROAD OVER I-40 (L.M. 1.70).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNR934,DEKALB,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON SOUTH COLLEGE STREET OVER U.S. 70 (S.R. 26) (L.M. 0.36) IN SMITHVILLE.,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNV279,PUTNAM,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 56 OVER I-40 (L.M. 0.54).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,True
CNP218,ROANE,1,False,Bridge Work,"THE REHABILITATION OF THE BRIDGES ON I-40 OVER S.R. 29 (PINE RIDGE ROAD) (L.M. 9.96, RIGHT & LEFT) AND THE CLINCH RIVER (L.M. 11.15).",0.0,MILES,False,False,True,False,False,False,False,False,True,False,True
CNV275,SCOTT,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 27 (S.R. 29) OVER ROARING PAUNCH CREEK (L.M. 25.79).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNY243,CAMPBELL,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON I-75 OVER BETTER CHANEE ROAD AND THE RJ CORMAN RAILROAD (L.M. 2.68).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNV266,SHELBY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON I-40 OVER THE WOLF RIVER (L.M. 9.42).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNV283,SHELBY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 23 OVER THE CSX AND CNIC RAILROAD (L.M. 2.61).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNQ941,HAMILTON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON HIXSON PIKE OVER S.R. 153 (L.M. 4.32 L & R).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNQ945,MORGAN,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 27 (S.R. 29) OVER THE NORFOLK SOUTHERN RAILROAD (L.M. 21.19).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNQ940,OVERTON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 84 OVER BRANCH (L.M. 10.16).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNR342,SHELBY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON RIVERSIDE BOULEVARD OVER I-55 (L.M. 0.23).,0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNQ370,DAVIDSON,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON I-65 OVER THE CUMBERLAND RIVER AND COWAN STREET (L.M. 10.24).,0.227,MILES,False,False,True,False,False,False,False,False,True,False,False
CNR339,KNOX,1,False,Bridge Work,THE REPAIR OF THE BRIDGES ON S.R. 162 OVER BEAVER CREEK (L.M. 1.20).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNQ345,GRUNDY,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 56 OVER PEPPER HOLLOW BRANCH (LM 31.24).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
CNX259,DAVIDSON,1,False,Bridge Work,"THE REPAIR OF THE BRIDGES ON I-65 OVER ARTHUR AVENUE (L.M. 8.80) AND ON I-40 OVER I-40, I-65 AND THE I-65 RAMP (L.M. 16.14) IN NASHVILLE.",0.0,MILES,False,False,True,False,False,False,False,False,True,False,False
CNY164,MONROE,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON U.S. 411 (S.R. 33) OVER THE LITTLE TENNESSEE RIVER (L.M. 16.68).,0.0,MILES,False,False,True,False,False,False,False,False,False,True,True
CNY063,MARION,1,False,Bridge Work,THE REPAIR OF THE BRIDGE ON S.R. 156 OVER THE TENNESSEE RIVER (L.M. 15.19).,0.0,MILES,False,False,True,False,False,False,False,False,False,False,True
